pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
619	humane	gentle	10	False	2	3	7	False		0.7577639751552795	0.6206896551724138					145	1365	94	853	True	1	4	1	3	0	-1	5	0.70990001	0.73745772	0.027557709999999958	mid	mid	LPC	LPC
620	humane	tender	10	False	2	3	8	False		0.7577639751552795	0.8439306358381503		avg	syn		145	1314	94	548	True	1	4	1	2	0	-2	6	0.71648411	0.8757324	0.15924828999999996	mid	mid	LD	LD
621	humane	gracious	10	False	2	3	4	False		0.7577639751552795	0.6928104575163399					145	441	94	145	True	1	2	1	1	0	-1	8	0.707736	0.80812007	0.10038406999999994	mid	mid	LD	LPC
622	humane	merciful	10	False	2	3	2	False		0.7577639751552795	0.7096774193548387					145	202	94	42	True	1	2	1	0	0	-2	8	0.67205474	0.67687938	0.004824640000000047	mid	mid	LPC	LPC
623	idle	inactive	10	False	11	7	10	False		0.7654320987654322	0.9473684210526316		avgstd	syn	syn	590	32	195	47	True	3	0	1	0	-2	0	6	0.74422523	0.88585678	0.14163155000000005	mid	mid	LD	LD
624	idle	inert	10	False	11	7	3	False		0.7654320987654322	0.8505747126436781		avg	syn		590	60	195	75	True	3	0	1	0	-2	0	4	0.85475882	0.86348705	0.008728230000000003	mid	mid	LPC	LPC
625	idle	trifling	10	False	11	7	1	False		0.7654320987654322	0.9130434782608696		avg	syn		590	246	195	22	True	3	2	1	0	-2	-2	6	0.78304067	0.78357447	0.0005338000000000287	mid	mid	LPC	LPC
626	idle	unoccupied	10	False	11	7	3	False		0.7654320987654322	0.9743589743589745		avgstd	syn	syn	590	56	195	32	True	3	0	1	0	-2	0	9	0.8071492	0.96733759	0.16018838999999996	mid	far	LD	LD
627	idle	indolent	10	False	11	7	2	False		0.7654320987654322	0.9130434782608696		avg	syn		590	79	195	21	True	3	1	1	0	-2	-1	4	0.68461359	0.88421813	0.19960454000000005	mid	mid	LD	LD
628	idle	lazy	10	False	11	7	2	False		0.7654320987654322	0.7951807228915663					590	289	195	311	True	3	2	1	2	-2	0	4	0.58798232	0.63408911	0.046106790000000064	close	close	LD	LPC
629	idle	sluggish	10	False	11	7	3	False		0.7654320987654322	0.9528795811518324		avgstd	syn	syn	590	78	195	117	True	3	1	1	1	-2	0	8	0.83960155	0.8277498	-0.01185175000000005	mid	mid	LPC	LPC
630	idle	unemployed	10	False	11	7	1	False		0.7654320987654322	0.8439306358381503		avg	syn		590	84	195	204	True	3	1	1	1	-2	0	8	0.76357083	0.81218771	0.04861687999999997	mid	mid	LD	LPC
631	idle	vacant	10	False	11	7	2	False		0.7654320987654322	0.8095238095238095					590	292	195	246	True	3	2	1	2	-2	0	6	0.87611844	0.76438295	-0.11173549000000005	far	mid	LPC	LPC
632	ignorant	unlearned	7	True	7	3	3	True		0.7804878048780488	0.9528795811518324		avgstd	syn	syn	867	19	253	3	False	3	0	2	0	-1	0	7	0.5780982	0.78353326	0.20543506	close	mid	LD	LD
633	ignorant	illiterate	7	True	7	3	3	True		0.7804878048780488	0.9189189189189187		avg	syn		867	70	253	70	True	3	1	2	0	-1	-1	7	0.57988232	0.63506525	0.055182930000000074	close	close	LD	LPC
634	ignorant	uneducated	7	False	7	3	1	False		0.7804878048780488	0.8636363636363636		avg	syn		867	48	253	34	True	3	0	2	0	-1	0	9	0.63598834	0.68574437	0.04975602999999995	mid	mid	LD	LPC
635	imminent	impending	1	True	4	1	1	True		0.8235294117647058	0.7951807228915663					141	149	190	153	True	1	1	1	1	0	0	5	0.56949734	0.46895419	-0.10054314999999997	close	close	LPC	LPC
636	incongruous	absurd	10	False	0	1	2	False		0.9528795811518324	0.6754966887417219	avgstd		entry	entry	72	554	57	345	True	1	3	0	2	-1	-1	10	0.7117325	0.80921269	0.09748018999999997	mid	mid	LD	LPC
637	incongruous	conflicting	10	False	0	1	2	False		0.9528795811518324	0.8304093567251463	avgstd		entry	entry	72	132	57	166	True	1	1	0	1	-1	0	10	0.75798694	0.96615235	0.20816541	mid	far	LD	LD
638	incongruous	irreconcilable	10	False	0	1	1	False		0.9528795811518324	0.907103825136612	avgstd	avg	both	entry	72	29	57	19	True	1	0	0	0	-1	0	10	0.79486479	0.86015781	0.06529302000000003	mid	mid	LD	LPC
639	incongruous	contradictory	10	False	0	1	4	False		0.9528795811518324	0.7421383647798743	avgstd		entry	entry	72	68	57	144	True	1	1	0	1	-1	0	10	0.66156526	0.83415938	0.17259411999999996	mid	mid	LD	LD
640	incongruous	inappropriate	10	False	0	1	2	False		0.9528795811518324	0.8372093023255813	avgstd	avg	both	entry	72	24	57	237	True	1	0	0	2	-1	2	10	0.76538354	0.93842207	0.17303853000000002	mid	far	LD	LD
641	incongruous	discordant	10	False	0	1	2	False		0.9528795811518324	0.9247311827956988	avgstd	avg	both	entry	72	82	57	19	True	1	1	0	0	-1	-1	8	0.68831571	0.92785433	0.23953861999999992	mid	far	LD	LD
642	incongruous	incompatible	10	False	0	1	9	False		0.9528795811518324	0.8235294117647058	avgstd		entry	entry	72	59	57	113	True	1	0	0	1	-1	1	8	0.7884504	0.88196931	0.09351891000000001	mid	mid	LD	LPC
643	incongruous	repugnant	10	False	0	1	1	False		0.9528795811518324	0.8235294117647058	avgstd		entry	entry	72	48	57	26	True	1	0	0	0	-1	0	10	0.82123069	0.7721083	-0.04912239000000007	mid	mid	LPC	LPC
644	incongruous	inconsistent	10	False	0	1	3	False		0.9528795811518324	0.7261146496815287	avgstd		entry	entry	72	142	57	113	True	1	1	0	1	-1	0	7	0.73676753	0.89619824	0.1594307100000001	mid	mid	LD	LD
645	incongruous	unsuitable	10	False	0	1	4	False		0.9528795811518324	0.8950276243093923	avgstd	avg	both	entry	72	33	57	42	True	1	0	0	0	-1	0	10	0.83400768	0.8111568	-0.022850880000000018	mid	mid	LPC	LPC
646	industrious	active	4	False	6	2	14	False		0.7261146496815287	0.7878787878787878					182	1357	41	1158	True	1	4	0	3	-1	-1	9	0.71380088	0.84013815	0.12633727000000006	mid	mid	LD	LD
647	industrious	busy	4	False	6	2	5	False		0.7261146496815287	0.8439306358381503		avg	syn		182	1106	41	1465	True	1	4	0	4	-1	0	9	0.66106255	0.76225564	0.10119308999999999	mid	mid	LD	LPC
648	industrious	assiduous	4	False	6	2	1	False		0.7261146496815287	0.9528795811518324		avgstd	syn	syn	182	32	41	4	False	1	0	0	0	-1	0	7	0.77730579	0.92996139	0.1526556	mid	far	LD	LD
649	industrious	diligent	4	False	6	2	2	False		0.7261146496815287	0.7804878048780488					182	80	41	49	True	1	1	0	0	-1	-1	10	0.62486477	0.70473432	0.07986955000000007	mid	mid	LD	LPC
650	infinite	absolute	15	False	12	4	5	True	sheer	0.75	0.75					526	971	219	651	True	3	3	2	3	-1	0	6	0.65648925	0.68550424	0.029014989999999963	mid	mid	LPC	LPC
651	infinite	illimitable	15	False	12	4	1	False		0.75	0.9637305699481864		avgstd	syn	syn	526	45	219	2	False	3	0	2	0	-1	0	6	0.73913725	0.86871899	0.12958174	mid	mid	LD	LD
652	infinite	limitless	15	False	12	4	3	True	unlimited	0.75	0.8950276243093923		avg	syn		526	43	219	73	True	3	0	2	0	-1	0	7	0.76752086	0.75118709	-0.016333770000000025	mid	mid	LPC	LPC
653	infinite	boundless	15	False	12	4	1	False		0.75	0.88268156424581		avg	syn		526	183	219	47	True	3	1	2	0	-1	-1	8	0.62562191	0.77452374	0.14890183	mid	mid	LD	LD
654	infinite	immeasurable	15	False	12	4	2	False		0.75	0.941798941798942		avgstd	syn	syn	526	57	219	20	True	3	0	2	0	-1	0	10	0.56611588	0.84682805	0.28071217000000004	close	mid	LD	LD
655	infinite	measureless	15	False	12	4	1	False		0.75	0.9473684210526316		avgstd	syn	syn	526	25	219	2	False	3	0	2	0	-1	0	10	0.76691832	0.93155301	0.16463468999999997	mid	far	LD	LD
656	infinite	unfathomable	15	False	12	4	3	False		0.75	0.9010989010989012		avg	syn		526	26	219	53	True	3	0	2	0	-1	0	9	0.60691778	0.80689574	0.19997796	mid	mid	LD	LD
657	infinite	countless	15	True	12	4	1	True		0.75	0.9130434782608696		avg	syn		526	212	219	328	True	3	2	2	2	-1	0	8	0.62533861	0.70006806	0.07472944999999998	mid	mid	LD	LPC
658	infinite	innumerable	15	True	12	4	1	True		0.75	0.8372093023255813		avg	syn		526	267	219	83	True	3	2	2	1	-1	-1	8	0.64652127	0.68574932	0.03922804999999996	mid	mid	LD	LPC
659	infinite	numberless	15	True	12	4	1	True		0.75	0.9528795811518324		avgstd	syn	syn	526	83	219	9	False	3	1	2	0	-1	-1	9	0.76798374	0.86168678	0.09370303999999996	mid	mid	LD	LPC
660	infinite	unlimited	15	False	12	4	3	True	inexhaustible	0.75	0.7804878048780488					526	175	219	208	True	3	1	2	1	-1	0	4	0.66022001	0.68118447	0.020964460000000074	mid	mid	LPC	LPC
661	infinite	eternal	15	False	12	4	2	True	endless	0.75	0.6577181208053691					526	712	219	329	True	3	3	2	2	-1	-1	7	0.57551271	0.58885051	0.013337799999999955	close	close	LPC	LPC
662	infinite	interminable	15	False	12	4	1	False		0.75	0.9637305699481864		avgstd	syn	syn	526	61	219	50	True	3	0	2	0	-1	0	7	0.80428084	0.88188817	0.07760732999999997	mid	mid	LD	LPC
663	infinite	unbounded	15	False	12	4	1	True	limitless	0.75	0.907103825136612		avg	syn		526	91	219	39	True	3	1	2	0	-1	-1	7	0.75785963	0.7481882	-0.009671430000000036	mid	mid	LPC	LPC
664	inherent	congenital	13	False	6	2	1	False		0.7730061349693251	0.6486486486486487					146	14	253	28	True	1	0	2	0	1	0	8	0.82054674	0.85670472	0.03615797999999992	mid	mid	LD	LPC
665	inherent	indispensable	13	False	6	2	3	False		0.7730061349693251	0.7577639751552795					146	224	253	192	True	1	2	2	1	1	-1	9	0.82637613	0.77570905	-0.050667079999999975	mid	mid	LPC	LPC
666	inherent	innate	13	False	6	2	3	False		0.7730061349693251	0.7804878048780488					146	85	253	111	True	1	1	2	1	1	0	5	0.59144534	0.6023383	0.010892959999999952	close	close	LPC	LPC
667	inherent	native	13	False	6	2	4	False		0.7730061349693251	0.7341772151898734					146	1409	253	1331	True	1	4	2	4	1	0	7	0.93891446	0.9643254	0.025410939999999993	far	far	LPC	LPC
668	inherent	essential	13	False	6	2	5	False		0.7730061349693251	0.75					146	922	253	1044	True	1	3	2	3	1	0	8	0.62870945	0.73210143	0.10339198000000005	mid	mid	LD	LPC
669	inherent	inseparable	13	False	6	2	1	True	integral	0.7730061349693251	0.8571428571428572		avg	syn		146	78	253	90	True	1	1	2	1	1	0	7	0.57942917	0.7222351	0.14280592999999997	close	mid	LD	LD
670	inherent	natural	13	False	6	2	10	False		0.7730061349693251	0.8372093023255813		avg	syn		146	3694	253	3586	True	1	4	2	4	1	0	7	0.66943568	0.78674428	0.11730859999999999	mid	mid	LD	LD
671	inherent	immanent	13	False	6	2	2	False		0.7730061349693251	0.8372093023255813		avg	syn		146	7	253	11	False	1	0	2	0	1	0	4	0.74641639	0.79486851	0.04845211999999999	mid	mid	LD	LPC
672	inherent	internal	13	False	6	2	5	False		0.7730061349693251	0.7096774193548387					146	346	253	1073	True	1	2	2	3	1	1	4	0.88460616	0.82943474	-0.05517142000000008	far	mid	LPC	LPC
673	inherent	inborn	13	False	6	2	2	False		0.7730061349693251	0.9583333333333334		avgstd	syn	syn	146	34	253	25	True	1	0	2	0	1	0	4	0.73880473	0.76802068	0.02921594999999999	mid	mid	LD	LPC
674	inherent	ingrained	13	False	6	2	1	False		0.7730061349693251	0.9583333333333334		avgstd	syn	syn	146	9	253	22	False	1	0	2	0	1	0	6	0.75604669	0.85635866	0.10031197000000003	mid	mid	LD	LPC
675	inherent	intrinsic	13	False	6	2	2	True	underlying	0.7730061349693251	0.8304093567251463					146	89	253	112	True	1	1	2	1	1	0	6	0.55837732	0.59886911	0.04049179000000003	close	close	LD	LPC
676	innocent	blameless	16	False	11	7	1	False		0.8372093023255813	0.8950276243093923	avg	avg	both		782	37	730	30	True	3	0	3	0	0	0	8	0.66513976	0.79134437	0.12620461000000005	mid	mid	LD	LD
677	innocent	guiltless	16	True	11	7	1	True		0.8372093023255813	0.979591836734694	avg	avgstd	both	syn	782	46	730	13	True	3	0	3	0	0	0	8	0.74839249	0.94782803	0.19943554000000008	mid	far	LD	LD
678	innocent	inoffensive	16	False	11	7	2	False		0.8372093023255813	0.9130434782608696	avg	avg	both		782	35	730	9	False	3	0	3	0	0	0	7	0.75025018	0.79590578	0.04565560000000002	mid	mid	LD	LPC
679	innocent	spotless	16	False	11	7	1	False		0.8372093023255813	0.9010989010989012	avg	avg	both		782	94	730	58	True	3	1	3	0	0	-1	7	0.83228733	0.88807523	0.0557879	mid	mid	LD	LPC
680	innocent	clean	16	False	11	7	18	False		0.8372093023255813	0.7341772151898734	avg		entry		782	775	730	2179	True	3	3	3	4	0	1	7	0.79983822	0.93349311	0.13365488999999997	mid	far	LD	LD
681	innocent	harmless	16	False	11	7	1	False		0.8372093023255813	0.8764044943820225	avg	avg	both		782	252	730	241	True	3	2	3	2	0	0	7	0.62447124	0.63635688	0.01188564000000003	mid	close	LPC	LPC
682	innocent	pure	16	False	11	7	7	False		0.8372093023255813	0.7654320987654322	avg		entry		782	1544	730	1146	True	3	4	3	3	0	-1	7	0.74588712	0.84727071	0.10138358999999997	mid	mid	LD	LPC
683	innocent	stainless	16	False	11	7	1	False		0.8372093023255813	0.9949748743718592	avg	avgstd	both	syn	782	32	730	131	True	3	0	3	1	0	1	8	0.84083656	1.0543276	0.21349103999999997	mid	far	LD	LD
684	innocent	clear	16	False	11	7	17	False		0.8372093023255813	0.6928104575163399	avg		entry		782	3005	730	4339	True	3	4	3	4	0	0	7	0.92008707	0.92678456	0.006697489999999973	far	far	LPC	LPC
685	innocent	immaculate	16	False	11	7	3	False		0.8372093023255813	0.8764044943820225	avg	avg	both		782	47	730	93	True	3	0	3	1	0	1	7	0.84336382	0.9648655	0.12150168000000006	mid	far	LD	LD
686	innocent	right	16	False	11	7	15	False		0.8372093023255813	0.7878787878787878	avg		entry		782	4205	730	8321	True	3	4	3	4	0	0	7	1.01184251	0.88810453	-0.12373797999999991	far	mid	LPC	LPC
687	innocent	upright	16	False	11	7	3	False		0.8372093023255813	0.7951807228915663	avg		entry		782	144	730	135	True	3	1	3	1	0	0	7	0.86066737	0.92053007	0.059862699999999935	far	mid	LD	LPC
688	innocent	faultless	16	False	11	7	1	False		0.8372093023255813	0.9473684210526316	avg	avgstd	both	syn	782	53	730	7	False	3	0	3	0	0	0	8	0.95149771	0.88033312	-0.07116459000000008	far	mid	LPC	LPC
689	innocent	righteous	16	False	11	7	2	False		0.8372093023255813	0.6206896551724138	avg		entry		782	135	730	138	True	3	1	3	1	0	0	8	0.82706192	0.77646031	-0.050601609999999964	mid	mid	LPC	LPC
690	inquisitive	curious	2	False	3	2	2	False		0.907103825136612	0.717948717948718	avg		entry		74	1583	37	860	True	1	4	0	3	-1	-1	9	0.74490349	0.84650741	0.10160391999999996	mid	mid	LD	LPC
691	large	abundant	20	False	14	7	1	False		0.7951807228915663	0.7804878048780488					8272	460	7545	210	True	4	3	4	1	0	-2	8	0.84045749	0.76255647	-0.07790101999999999	mid	mid	LPC	LPC
692	large	coarse	20	False	14	7	3	False		0.7951807228915663	0.8095238095238095					8272	450	7545	208	True	4	3	4	1	0	-2	3	0.88016212	0.78235153	-0.09781059000000003	far	mid	LPC	LPC
693	large	gigantic	20	False	14	7	1	False		0.7951807228915663	0.8095238095238095					8272	267	7545	230	True	4	2	4	2	0	0	7	0.85415118	0.77012655	-0.08402463000000004	mid	mid	LPC	LPC
694	large	long	20	False	14	7	9	False		0.7951807228915663	0.7261146496815287					8272	10084	7545	11751	True	4	4	4	4	0	0	3	0.95154583	0.88044157	-0.07110426000000003	far	mid	LPC	LPC
695	large	ample	20	False	14	7	3	False		0.7951807228915663	0.8439306358381503		avg	syn		8272	431	7545	243	True	4	2	4	2	0	0	4	0.82210035	0.86482545	0.04272509999999996	mid	mid	LD	LPC
696	large	colossal	20	False	14	7	1	False		0.7951807228915663	0.8950276243093923		avg	syn		8272	111	7545	59	True	4	1	4	0	0	-1	7	0.87120389	0.87694009	0.005736199999999969	far	mid	LPC	LPC
697	large	grand	20	False	14	7	8	False		0.7951807228915663	0.8888888888888888		avg	syn		8272	1652	7545	1530	True	4	4	4	4	0	0	5	0.98021326	1.01096946	0.030756200000000122	far	far	LD	LPC
698	large	massive	20	False	14	7	4	True	heavy	0.7951807228915663	0.941798941798942		avgstd	syn	syn	8272	299	7545	1174	True	4	2	4	3	0	1	5	0.77371536	0.59136633	-0.1823490299999999	mid	close	LPC	LPC
699	large	big	20	True	14	7	13	True		0.7951807228915663	0.7012987012987013					8272	3365	7545	13118	True	4	4	4	4	0	0	4	0.71294518	0.70969338	-0.003251799999999916	mid	mid	LPC	LPC
700	large	commodious	20	False	14	7	1	False		0.7951807228915663	0.9743589743589745		avgstd	syn	syn	8272	40	7545	7	False	4	0	4	0	0	0	10	0.73695397	1.06466849	0.3277145200000001	mid	far	LD	LD
701	large	great	20	True	14	7	6	True		0.7951807228915663	0.7730061349693251					8272	25466	7545	11257	True	4	4	4	4	0	0	5	0.79383706	0.8779533	0.08411624000000006	mid	mid	LD	LPC
702	large	spacious	20	False	14	7	2	False		0.7951807228915663	0.7654320987654322					8272	166	7545	147	True	4	1	4	1	0	0	7	0.77200264	0.7851914	0.013188760000000022	mid	mid	LPC	LPC
703	large	broad	20	False	14	7	8	False		0.7951807228915663	0.75					8272	1804	7545	1245	True	4	4	4	3	0	-1	5	0.79241671	0.78340363	-0.009013080000000007	mid	mid	LPC	LPC
704	large	considerable	20	False	14	7	1	True	great	0.7951807228915663	0.7730061349693251					8272	1696	7545	668	True	4	4	4	3	0	-1	10	0.53388231	0.67277563	0.13889332	close	mid	LD	LD
705	large	huge	20	False	14	7	1	True	big	0.7951807228915663	0.8235294117647058					8272	938	7545	3192	True	4	3	4	4	0	1	3	0.68851294	0.50364691	-0.18486603000000001	mid	close	LPC	LPC
706	large	vast	20	False	14	7	1	True	great	0.7951807228915663	0.7421383647798743					8272	1964	7545	1438	True	4	4	4	4	0	0	4	0.5548142	0.51580516	-0.03900904000000005	close	close	LPC	LPC
707	large	bulky	20	False	14	7	1	False		0.7951807228915663	0.8950276243093923		avg	syn		8272	47	7545	156	True	4	0	4	1	0	1	5	0.8325927	0.76242852	-0.07016417999999991	mid	mid	LPC	LPC
708	large	enormous	20	False	14	7	1	True	big	0.7951807228915663	0.7012987012987013					8272	754	7545	1255	True	4	3	4	3	0	0	7	0.61287405	0.62026982	0.007395770000000024	mid	close	LPC	LPC
709	large	immense	20	False	14	7	1	False		0.7951807228915663	0.7421383647798743					8272	802	7545	356	True	4	3	4	2	0	-1	6	0.63660916	0.71724209	0.08063293000000005	mid	mid	LD	LPC
710	large	capacious	20	False	14	7	1	False		0.7951807228915663	0.9743589743589745		avgstd	syn	syn	8272	44	7545	31	True	4	0	4	0	0	0	8	0.70788601	0.97520995	0.26732394000000004	mid	far	LD	LD
711	likely	apt	7	False	2	4	4	False		0.7951807228915663	0.8165680473372781					2247	702	3376	229	True	4	3	4	2	0	-1	6	0.49381047	0.56970039	0.07588991999999994	close	close	LD	LPC
712	likely	conceivable	7	False	2	4	1	False		0.7951807228915663	0.7730061349693251					2247	145	3376	71	True	4	1	4	0	0	-1	9	0.89317902	0.85564734	-0.03753168000000007	far	mid	LPC	LPC
713	likely	liable	7	False	2	4	4	False		0.7951807228915663	0.6577181208053691					2247	340	3376	137	True	4	2	4	1	0	-1	3	0.62036836	0.74491401	0.12454565000000006	mid	mid	LD	LD
714	likely	probable	7	True	2	4	2	True		0.7951807228915663	0.7096774193548387					2247	796	3376	168	True	4	3	4	1	0	-2	7	0.74037188	0.75159884	0.011226960000000008	mid	mid	LPC	LPC
715	likely	credible	7	False	2	4	3	False		0.7951807228915663	0.8764044943820225		avg	syn		2247	29	3376	149	True	4	0	4	1	0	1	7	0.88289798	0.76111466	-0.12178331999999992	far	mid	LPC	LPC
716	likely	reasonable	7	False	2	4	3	False		0.7951807228915663	0.6842105263157895					2247	741	3376	816	True	4	3	4	3	0	0	9	0.83533179	0.82224127	-0.013090519999999994	mid	mid	LPC	LPC
717	masculine	male	5	False	0	3	3	False		0.8950276243093923	0.8023952095808383	avg		entry		217	389	200	1433	True	2	2	1	4	-1	2	5	0.81484321	0.59038219	-0.22446102	mid	close	LPC	LPC
718	masculine	manly	5	False	0	3	2	False		0.8950276243093923	0.8023952095808383	avg		entry		217	370	200	75	True	2	2	1	0	-1	-2	6	0.65822444	0.78140801	0.12318357000000002	mid	mid	LD	LD
719	morose	dogged	12	False	8	1	1	False		0.8888888888888888	0.9361702127659576	avg	avgstd	both	syn	48	65	48	36	True	0	0	0	0	0	0	5	0.69791516	0.70956552	0.01165035999999997	mid	mid	LPC	LPC
720	morose	gloomy	12	False	8	1	3	False		0.8888888888888888	0.7730061349693251	avg		entry		48	532	48	167	True	0	3	0	1	0	-2	5	0.69713148	0.73299534	0.03586385999999997	mid	mid	LD	LPC
721	morose	severe	12	False	8	1	6	False		0.8888888888888888	0.7577639751552795	avg		entry		48	871	48	826	True	0	3	0	3	0	0	5	0.84022789	0.97613896	0.13591107000000002	mid	far	LD	LD
722	morose	gruff	12	False	8	1	2	False		0.8888888888888888	0.9130434782608696	avg	avg	both		48	42	48	71	True	0	0	0	0	0	0	5	0.73289967	0.80218541	0.06928573999999998	mid	mid	LD	LPC
723	morose	sullen	12	True	8	1	2	True		0.8888888888888888	0.8505747126436781	avg	avg	both		48	285	48	144	True	0	2	0	1	0	-1	6	0.64904431	0.6389141	-0.010130209999999917	mid	close	LPC	LPC
724	morose	sour	12	True	8	1	6	True		0.8888888888888888	0.7577639751552795	avg		entry		48	86	48	461	True	0	1	0	2	0	1	5	0.69541721	0.81599971	0.12058250000000004	mid	mid	LD	LD
725	morose	surly	12	False	8	1	1	False		0.8888888888888888	0.9583333333333334	avg	avgstd	both	syn	48	65	48	56	True	0	0	0	0	0	0	5	0.68591013	0.82808266	0.14217252999999996	mid	mid	LD	LD
726	mutual	common	5	True	2	2	9	True		0.7654320987654322	0.7951807228915663					494	3427	848	3313	True	3	4	3	4	0	0	6	0.84001691	0.84029142	0.0002745100000000056	mid	mid	LPC	LPC
727	mutual	correlative	5	False	2	2	2	False		0.7654320987654322	0.941798941798942		avgstd	syn	syn	494	15	848	3	False	3	0	3	0	0	0	10	0.84453553	0.99579722	0.15126169	mid	far	LD	LD
728	mutual	interchangeable	5	False	2	2	2	False		0.7654320987654322	0.9304812834224598		avg	syn		494	9	848	48	False	3	0	3	0	0	0	12	0.9024383	0.913847	0.011408699999999938	far	mid	LPC	LPC
729	mutual	joint	5	False	2	2	3	False		0.7654320987654322	0.8304093567251463					494	304	848	823	True	3	2	3	3	0	1	6	0.90766446	0.86565777	-0.04200669000000001	far	mid	LPC	LPC
730	mutual	reciprocal	5	True	2	2	2	True		0.7654320987654322	0.8636363636363636		avg	syn		494	54	848	68	True	3	0	3	0	0	0	8	0.52071484	0.64859117	0.12787632999999998	close	close	LD	LD
731	mysterious	abstruse	15	False	10	2	1	False		0.7261146496815287	0.9847715736040608		avgstd	syn	syn	767	21	639	11	True	3	0	3	0	0	0	6	0.79148009	0.7843273	-0.00715279000000002	mid	mid	LPC	LPC
732	mysterious	inexplicable	15	False	10	2	1	True	incomprehensible	0.7261146496815287	0.8372093023255813		avg	syn		767	94	639	85	True	3	1	3	1	0	0	11	0.60723068	0.66244303	0.05521235000000002	mid	close	LD	LPC
733	mysterious	inscrutable	15	True	10	2	1	True		0.7261146496815287	0.9247311827956988		avg	syn		767	68	639	49	True	3	1	3	0	0	-1	10	0.58595395	0.77536591	0.18941196000000005	close	mid	LD	LD
734	mysterious	secret	15	True	10	2	11	True		0.7261146496815287	0.8372093023255813		avg	syn		767	904	639	1251	True	3	3	3	3	0	0	8	0.61120925	0.77424479	0.16303553999999998	mid	mid	LD	LD
735	mysterious	dark	15	False	10	2	10	False		0.7261146496815287	0.6013986013986015					767	2859	639	5264	True	3	4	3	4	0	0	9	0.76989776	0.70374306	-0.06615470000000001	mid	mid	LPC	LPC
736	mysterious	mystic	15	True	10	2	3	True		0.7261146496815287	0.8764044943820225		avg	syn		767	189	639	74	True	3	2	3	0	0	-2	5	0.54392582	0.78128896	0.23736314000000003	close	mid	LD	LD
737	mysterious	transcendental	15	False	10	2	2	False		0.7261146496815287	0.7012987012987013					767	37	639	59	True	3	0	3	0	0	0	12	0.88812138	0.90492106	0.016799680000000095	far	mid	LPC	LPC
738	mysterious	mystical	15	True	10	2	3	True		0.7261146496815287	0.8235294117647058					767	128	639	191	True	3	1	3	1	0	0	5	0.72147392	0.67203574	-0.04943818	mid	mid	LPC	LPC
739	mysterious	unfathomable	15	False	10	2	3	False		0.7261146496815287	0.9010989010989012		avg	syn		767	26	639	53	True	3	0	3	0	0	0	11	0.68853661	0.77718251	0.08864590000000006	mid	mid	LD	LPC
740	mysterious	obscure	15	False	10	2	6	True	unknown	0.7261146496815287	0.8636363636363636		avg	syn		767	199	639	222	True	3	2	3	2	0	0	8	0.67499948	0.64408664	-0.03091283999999994	mid	close	LPC	LPC
741	mysterious	incomprehensible	15	False	10	2	2	True	inexplicable	0.7261146496815287	0.8372093023255813		avg	syn		767	109	639	119	True	3	1	3	1	0	0	13	0.56169708	0.6501258	0.08842872000000002	close	close	LD	LPC
742	mysterious	unknown	15	False	10	2	5	True	strange	0.7261146496815287	0.8372093023255813		avg	syn		767	1291	639	782	True	3	4	3	3	0	-1	9	0.63281544	0.68093749	0.04812205000000003	mid	mid	LD	LPC
743	native	indigenous	4	False	1	4	1	True	aboriginal	0.7341772151898734	0.8095238095238095					1409	41	1331	215	True	4	0	4	1	0	1	8	0.71917224	0.53050109	-0.18867115	mid	close	LPC	LPC
744	native	innate	4	False	1	4	3	False		0.7341772151898734	0.7804878048780488					1409	85	1331	111	True	4	1	4	1	0	0	4	0.95489097	0.89005967	-0.06483130000000004	far	mid	LPC	LPC
745	native	natural	4	False	1	4	10	False		0.7341772151898734	0.8372093023255813		avg	syn		1409	3694	1331	3586	True	4	4	4	4	0	0	4	0.88094853	0.82255684	-0.058391689999999996	far	mid	LPC	LPC
746	native	original	4	False	1	4	4	False		0.7341772151898734	0.8095238095238095					1409	1636	1331	2371	True	4	4	4	4	0	0	7	0.84947568	0.94142031	0.09194463000000008	mid	far	LD	LPC
747	nautical	marine	4	True	2	1	5	True		0.9583333333333334	0.7577639751552795	avgstd		entry	entry	35	211	39	528	True	0	2	0	2	0	0	6	0.75548288	0.80122694	0.045744060000000086	mid	mid	LD	LPC
748	nautical	maritime	4	True	2	1	2	True		0.9583333333333334	0.8095238095238095	avgstd		entry	entry	35	99	39	70	True	0	1	0	0	0	-1	6	0.84662698	0.72134874	-0.12527823999999999	mid	mid	LPC	LPC
749	nautical	naval	4	False	2	1	1	False		0.9583333333333334	0.7012987012987013	avgstd		entry	entry	35	749	39	379	True	0	3	0	2	0	-1	4	0.80048028	0.785349	-0.01513128000000008	mid	mid	LPC	LPC
750	nautical	oceanic	4	False	2	1	3	False		0.9583333333333334	0.7730061349693251	avgstd		entry	entry	35	40	39	40	True	0	0	0	0	0	0	7	0.93069247	0.84008317	-0.0906093	far	mid	LPC	LPC
